dataset,full_evidence_delta,gated_full_evidence,gated_graph_actions,hybrid_full_evidence,query_id,question_type,support_count,support_recall_delta
2wiki,1.0,1.0,1.0,0.0,d7004d5c0bdb11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,d70241c808c711ebbd91ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,d70c254e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d70e061c0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d713f2e8086611ebbd5eac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d71f453b085811ebbd5bac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,d723724008f811ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d7245d400baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,d727cfa20baf11ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,1.0,0.0,d7281cbe0baf11ebab90acde48001122,inference,2,0.5
2wiki,0.0,1.0,0.0,1.0,d72c67a508d211ebbd96ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d72f1c660bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d7309806085511ebbd59ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,1.0,2.0,1.0,d73fa07c0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,d73fdf380bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d74554220bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d74f1b45088911ebbd6eac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,d759ab480bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,d75f0592084b11ebbd56ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d76a8d8d089511ebbd75ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d76a9dfc08ba11ebbd88ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d77302ce08b711ebbd88ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,d799f6e5094411ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d79cab940bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d79e3bc3097e11ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d7af391708bb11ebbd88ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,d7be8fc00bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,d7cb0c20086811ebbd5eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,d7d277720baf11ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,1.0,0.0,d7d4e6b20bda11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,d7da7004090611ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d7dbdf4d084e11ebbd56ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,2.0,0.0,d7ddc436087311ebbd67ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,1.0,0.0,1.0,d7e238dd095f11ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,d7e4a2cc088e11ebbd70ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,d7f14b0308f811ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d7f522a8085411ebbd59ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,d80a4fe408ad11ebbd83ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,d8115658089a11ebbd78ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,1.0,0.0,1.0,d817c7a408ea11ebbda7ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,d81b6a400bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,d81d542a08be11ebbd8aac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,0.0,1.0,0.0,d8273174087411ebbd67ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,1.0,0.0,1.0,d83437560bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d8390b36093e11ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,d8423ebc0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,d84280200bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,d84a6e5c0bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,d84ac9c608c011ebbd8aac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d84ec74608aa11ebbd80ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,d85864ee0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,2.0,1.0,d86642300bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,d86c01f20bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,d875b0800bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,d877c5320bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d879b26208ad11ebbd83ac1f6bf848b6,bridge_comparison,4,-0.25
2wiki,0.0,0.0,0.0,0.0,d87dda7c08c611ebbd91ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d88af85e085a11ebbd5cac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d89353380bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,d89acde60bda11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,d8a00ed40bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,-1.0,0.0,2.0,1.0,d8a042780bdd11eba7f7acde48001122,compositional,2,-0.5
2wiki,0.0,1.0,0.0,1.0,d8a1eedf097611ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d8c06f220bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,d8c1e2ac0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d8c252d5088611ebbd6dac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d8c8673f086411ebbd5eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,d8dd595708fb11ebbdacac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d8dd8102084e11ebbd56ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,1.0,1.0,d8de3d3d088411ebbd6dac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,d8df66240bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d8e2bd0c093911ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,d8e5f5d6087011ebbd63ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,d8fdc1d2087c11ebbd6aac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d8ffd42a0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,d90977280bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d9189eae0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d919dd1008a211ebbd7bac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,d922570808dc11ebbd9dac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d92d9b2208b411ebbd88ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,1.0,1.0,1.0,0.0,d933980c0bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,d93a1a7b08a311ebbd7cac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d94d1d720bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d94da1da088f11ebbd72ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,0.0,0.0,0.0,d956416e086711ebbd5eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,d95bfd1a0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,d95c3cf0089311ebbd75ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d966c61208ab11ebbd82ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,2.0,0.0,d975407b08dd11ebbd9eac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,0.0,2.0,0.0,d977eef20bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d97d679d092711ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d97e08de0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,d98c923a08be11ebbd8aac1f6bf848b6,bridge_comparison,4,0.25
2wiki,1.0,1.0,1.0,0.0,d9976b0c0bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,d99f2d79084d11ebbd56ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d9a5f6ae08ae11ebbd83ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d9b00ab80bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,d9b4231a0bdc11eba7f7acde48001122,compositional,2,0.5
2wiki,1.0,1.0,1.0,0.0,d9b96d9c0bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,d9b98ec5085b11ebbd5cac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,d9c0a07e08ce11ebbd94ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,d9c801f4088b11ebbd6fac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,d9c894ec0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d9c989f20bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,d9d2904c0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d9d459a2097311ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,d9d7844e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,d9d7c2ce0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,d9d9e0c40bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,d9e3f4aa0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,-1.0,0.0,2.0,1.0,d9f2ea720bdd11eba7f7acde48001122,compositional,2,-0.5
2wiki,0.0,1.0,0.0,1.0,d9f51a6d08a511ebbd7dac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,d9f5fd9a0bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,d9fa78a8084c11ebbd56ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,da051177086c11ebbd61ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,da0d4708086211ebbd5dac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,da0fc4820bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,da1268560bd911eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,da177f520bda11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,da208aa4084911ebbd55ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,da24924c088711ebbd6eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,da27ae4f08d411ebbd98ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,da2a12da0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,da3721aa0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,da4671700baf11ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,2.0,0.0,da4c64480bd911eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,da4ed34908c511ebbd8fac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,da50a7fa0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,da53741508f411ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,da5e1a24088911ebbd6eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,1.0,1.0,da6c03a908d111ebbd95ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,2.0,1.0,da79ed93098011ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,da8a2dbb088111ebbd6dac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,da8b3d7708fc11ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,da8cba4a08ee11ebbda8ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,da8fe7f4085a11ebbd5cac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,da90a9d008a711ebbd7fac1f6bf848b6,bridge_comparison,4,0.0
2wiki,1.0,1.0,1.0,0.0,da9eb08e0bdb11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,daaaf3480bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,daad21e40bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dab3639a08a611ebbd7fac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,1.0,1.0,dab5721f091311ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,2.0,0.0,dab5d7f40baf11ebab90acde48001122,inference,2,0.5
2wiki,0.0,0.0,1.0,0.0,dab62b000baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,dab94c6c0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,dac11f1c0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,dac1f66e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,dacd8c1c0bd911eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,dad2d0bc0bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,dad9bf420bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,dae5e83c08a711ebbd7fac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,1.0,0.0,daee466c0bdb11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,daf6e615089811ebbd77ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,1.0,1.0,dafdba2208b411ebbd88ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,db048ac408cc11ebbd93ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,db0b2ec2086f11ebbd62ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,db0ea97a0bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,db10023c0bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,db10aea20bd911eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,db1114140bd911eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,2.0,0.0,db12b3760bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,db19bf4c086e11ebbd62ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,db2b0d96086f11ebbd62ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,db30797c0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,db3c52360bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,db3efac40bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,db424f760bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,db456131089411ebbd75ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,1.0,1.0,1.0,db507a060bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,db5310360bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,db5f1aa2088b11ebbd6fac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,db637b380bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,db6a0c8c0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,db710e6a0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,db72500e08fe11ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,db760b4a0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,2.0,0.0,db787f5c0bdc11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,db8e09f808f311ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,db96156a0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,db9bf6ac0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,db9c0cd80baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,db9c6d860baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,db9e40de0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,dbb66aa00bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,dbc5b0a60bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dbcd1f2008cc11ebbd93ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,1.0,1.0,dbcd3f5e0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,dbd2b6060bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,2.0,1.0,dbd506960bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,dbd9551d086b11ebbd60ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,dbe5519e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,dbe756ba0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,dbe86508084c11ebbd56ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,dbed14e00bda11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,dbf0e9b20bda11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,dbf4357e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dbf6cc6d090d11ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,dc0b7028090711ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc0f51e20bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,2.0,0.0,dc141d940bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,dc15d27e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,dc1d4ff60bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,1.0,1.0,dc1f6a40085711ebbd5aac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,dc232c940bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,2.0,1.0,dc24ad7c090411ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc25e292089d11ebbd78ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc25ffa00bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,dc2b2616088511ebbd6dac1f6bf848b6,bridge_comparison,4,-0.25
2wiki,0.0,0.0,1.0,0.0,dc2e28020bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,1.0,1.0,dc34e9fc0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dc3725a5096811ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,dc43cb480bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc4754a80bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc4c5ff508dd11ebbd9eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,dc4c7573087211ebbd66ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc53832a0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,dc549d2008bc11ebbd89ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,1.0,1.0,dc56871408f211ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc5e6f8a0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dc638142087a11ebbd67ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,dc6488940bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,1.0,1.0,dc68effd08d811ebbd9cac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,dc6985ea096211ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,dc69969e0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,dc6abf5c08a211ebbd7bac1f6bf848b6,bridge_comparison,4,0.25
2wiki,1.0,1.0,2.0,0.0,dc6c75820bda11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,dc6e054e0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,dc6eff9e0baf11ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,1.0,0.0,dc77c1fc0bdb11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,dc7ff8a80baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc8ae4a20baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc8c35a00baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,2.0,0.0,dc8d75280baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc90618e0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc93b4e60bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,dc9823600baf11ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,1.0,0.0,dc9dc6e40baf11ebab90acde48001122,inference,2,0.5
2wiki,0.0,0.0,1.0,0.0,dcb25ba40bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dcbe23ba08e611ebbda5ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,dcbee4b608b011ebbd85ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,dcbee4b708b011ebbd85ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,dcbfa8e208c411ebbd8eac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,1.0,0.0,1.0,dcdda2c708af11ebbd83ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,dce5cfac0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dcec8a9e095c11ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,dcf15105087811ebbd67ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,dcf15106087811ebbd67ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,2.0,0.0,dcfa30e80bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dcfa685e089411ebbd75ac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,1.0,0.0,dcfe2a500bd911eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,2.0,0.0,dd01c8180bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,dd0494840bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,dd04b44e0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,dd07d1e4088311ebbd6dac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,dd0d5a360baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,dd17999f08d811ebbd9cac1f6bf848b6,bridge_comparison,4,0.25
